"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jul 2024 00:00:00.000,-627.334335,-6841.611724,0.023783,-0.974310,0.089365,7.554226
1 Jul 2024 00:00:10.000,-637.038626,-6840.297035,75.564494,-0.966528,0.173570,7.553760
1 Jul 2024 00:00:20.000,-646.664501,-6838.140389,151.095883,-0.958627,0.257755,7.552362
1 Jul 2024 00:00:30.000,-656.210773,-6835.142050,226.608627,-0.950608,0.341907,7.550031
1 Jul 2024 00:00:40.000,-665.676270,-6831.302392,302.093406,-0.942472,0.426017,7.546769
1 Jul 2024 00:00:50.000,-675.059825,-6826.621888,377.540902,-0.934220,0.510074,7.542575
1 Jul 2024 00:01:00.000,-684.360285,-6821.101120,452.941804,-0.925853,0.594068,7.537450
1 Jul 2024 00:01:10.000,-693.576504,-6814.740773,528.286804,-0.917372,0.677988,7.531395
1 Jul 2024 00:01:20.000,-702.707350,-6807.541635,603.566603,-0.908778,0.761824,7.524410
1 Jul 2024 00:01:30.000,-711.751699,-6799.504601,678.771910,-0.900073,0.845566,7.516497
1 Jul 2024 00:01:40.000,-720.708438,-6790.630667,753.893444,-0.891257,0.929203,7.507656
1 Jul 2024 00:01:50.000,-729.576467,-6780.920935,828.921932,-0.882331,1.012724,7.497888
1 Jul 2024 00:02:00.000,-738.354694,-6770.376610,903.848117,-0.873297,1.096119,7.487195
1 Jul 2024 00:02:10.000,-747.042041,-6758.999003,978.662751,-0.864155,1.179379,7.475578
1 Jul 2024 00:02:20.000,-755.637439,-6746.789524,1053.356603,-0.854907,1.262492,7.463039
1 Jul 2024 00:02:30.000,-764.139833,-6733.749690,1127.920455,-0.845554,1.345448,7.449578
1 Jul 2024 00:02:40.000,-772.548178,-6719.881119,1202.345107,-0.836097,1.428237,7.435199
1 Jul 2024 00:02:50.000,-780.861440,-6705.185535,1276.621377,-0.826538,1.510849,7.419902
1 Jul 2024 00:03:00.000,-789.078598,-6689.664761,1350.740100,-0.816877,1.593274,7.403690
1 Jul 2024 00:03:10.000,-797.198644,-6673.320723,1424.692133,-0.807116,1.675500,7.386565
1 Jul 2024 00:03:20.000,-805.220579,-6656.155452,1498.468353,-0.797255,1.757519,7.368528
1 Jul 2024 00:03:30.000,-813.143420,-6638.171078,1572.059660,-0.787297,1.839319,7.349582
1 Jul 2024 00:03:40.000,-820.966193,-6619.369834,1645.456976,-0.777242,1.920891,7.329730
1 Jul 2024 00:03:50.000,-828.687939,-6599.754054,1718.651250,-0.767092,2.002225,7.308974
1 Jul 2024 00:04:00.000,-836.307710,-6579.326172,1791.633454,-0.756847,2.083310,7.287317
1 Jul 2024 00:04:10.000,-843.824572,-6558.088724,1864.394589,-0.746510,2.164136,7.264761
1 Jul 2024 00:04:20.000,-851.237602,-6536.044347,1936.925683,-0.736081,2.244694,7.241309
1 Jul 2024 00:04:30.000,-858.545892,-6513.195774,2009.217794,-0.725562,2.324973,7.216965
1 Jul 2024 00:04:40.000,-865.748545,-6489.545843,2081.262008,-0.714954,2.404964,7.191730
1 Jul 2024 00:04:50.000,-872.844679,-6465.097488,2153.049446,-0.704258,2.484656,7.165610
1 Jul 2024 00:05:00.000,-879.833424,-6439.853742,2224.571259,-0.693476,2.564041,7.138606
1 Jul 2024 00:05:10.000,-886.713924,-6413.817737,2295.818632,-0.682610,2.643107,7.110722
1 Jul 2024 00:05:20.000,-893.485337,-6386.992703,2366.782784,-0.671659,2.721845,7.081962
1 Jul 2024 00:05:30.000,-900.146832,-6359.381968,2437.454973,-0.660626,2.800245,7.052330
1 Jul 2024 00:05:40.000,-906.697595,-6330.988955,2507.826490,-0.649513,2.878299,7.021829
1 Jul 2024 00:05:50.000,-913.136824,-6301.817186,2577.888665,-0.638320,2.955995,6.990463
1 Jul 2024 00:06:00.000,-919.463731,-6271.870280,2647.632870,-0.627049,3.033325,6.958235
1 Jul 2024 00:06:10.000,-925.677543,-6241.151947,2717.050514,-0.615701,3.110278,6.925151
1 Jul 2024 00:06:20.000,-931.777498,-6209.665998,2786.133047,-0.604278,3.186846,6.891214
1 Jul 2024 00:06:30.000,-937.762853,-6177.416335,2854.871964,-0.592781,3.263020,6.856428
1 Jul 2024 00:06:40.000,-943.632874,-6144.406955,2923.258801,-0.581212,3.338788,6.820799
1 Jul 2024 00:06:50.000,-949.386846,-6110.641949,2991.285140,-0.569571,3.414143,6.784329
1 Jul 2024 00:07:00.000,-955.024066,-6076.125500,3058.942606,-0.557861,3.489075,6.747025
1 Jul 2024 00:07:10.000,-960.543845,-6040.861886,3126.222874,-0.546083,3.563575,6.708890
1 Jul 2024 00:07:20.000,-965.945510,-6004.855474,3193.117664,-0.534239,3.637633,6.669930
1 Jul 2024 00:07:30.000,-971.228402,-5968.110724,3259.618745,-0.522329,3.711241,6.630149
1 Jul 2024 00:07:40.000,-976.391877,-5930.632187,3325.717935,-0.510356,3.784389,6.589553
1 Jul 2024 00:07:50.000,-981.435306,-5892.424504,3391.407103,-0.498320,3.857069,6.548146
1 Jul 2024 00:08:00.000,-986.358074,-5853.492404,3456.678171,-0.486224,3.929271,6.505934
1 Jul 2024 00:08:10.000,-991.159583,-5813.840707,3521.523110,-0.474068,4.000987,6.462921
1 Jul 2024 00:08:20.000,-995.839247,-5773.474320,3585.933949,-0.461855,4.072207,6.419114
1 Jul 2024 00:08:30.000,-1000.396498,-5732.398238,3649.902767,-0.449586,4.142924,6.374518
1 Jul 2024 00:08:40.000,-1004.830782,-5690.617545,3713.421701,-0.437262,4.213128,6.329138
1 Jul 2024 00:08:50.000,-1009.141559,-5648.137408,3776.482943,-0.424885,4.282811,6.282981
1 Jul 2024 00:09:00.000,-1013.328306,-5604.963081,3839.078743,-0.412456,4.351965,6.236051
1 Jul 2024 00:09:10.000,-1017.390514,-5561.099905,3901.201410,-0.399977,4.420580,6.188355
1 Jul 2024 00:09:20.000,-1021.327692,-5516.553303,3962.843311,-0.387450,4.488649,6.139899
1 Jul 2024 00:09:30.000,-1025.139361,-5471.328782,4023.996872,-0.374876,4.556162,6.090688
1 Jul 2024 00:09:40.000,-1028.825060,-5425.431934,4084.654583,-0.362256,4.623113,6.040730
1 Jul 2024 00:09:50.000,-1032.384342,-5378.868430,4144.808993,-0.349593,4.689492,5.990029
1 Jul 2024 00:10:00.000,-1035.816776,-5331.644025,4204.452716,-0.336887,4.755292,5.938593
1 Jul 2024 00:10:10.000,-1039.121948,-5283.764554,4263.578427,-0.324141,4.820504,5.886428
1 Jul 2024 00:10:20.000,-1042.299458,-5235.235933,4322.178870,-0.311355,4.885121,5.833540
1 Jul 2024 00:10:30.000,-1045.348921,-5186.064155,4380.246850,-0.298532,4.949134,5.779937
1 Jul 2024 00:10:40.000,-1048.269970,-5136.255295,4437.775240,-0.285672,5.012536,5.725624
1 Jul 2024 00:10:50.000,-1051.062253,-5085.815502,4494.756982,-0.272779,5.075319,5.670608
1 Jul 2024 00:11:00.000,-1053.725434,-5034.751006,4551.185084,-0.259852,5.137475,5.614897
1 Jul 2024 00:11:10.000,-1056.259191,-4983.068110,4607.052623,-0.246894,5.198998,5.558497
1 Jul 2024 00:11:20.000,-1058.663220,-4930.773193,4662.352746,-0.233907,5.259878,5.501415
1 Jul 2024 00:11:30.000,-1060.937233,-4877.872711,4717.078672,-0.220891,5.320110,5.443658
1 Jul 2024 00:11:40.000,-1063.080956,-4824.373190,4771.223690,-0.207849,5.379685,5.385235
1 Jul 2024 00:11:50.000,-1065.094134,-4770.281233,4824.781162,-0.194782,5.438596,5.326150
1 Jul 2024 00:12:00.000,-1066.976525,-4715.603511,4877.744522,-0.181692,5.496836,5.266413
1 Jul 2024 00:12:10.000,-1068.727906,-4660.346769,4930.107279,-0.168580,5.554399,5.206031
1 Jul 2024 00:12:20.000,-1070.348066,-4604.517822,4981.863017,-0.155449,5.611276,5.145011
1 Jul 2024 00:12:30.000,-1071.836815,-4548.123554,5033.005393,-0.142298,5.667462,5.083360
1 Jul 2024 00:12:40.000,-1073.193975,-4491.170918,5083.528142,-0.129131,5.722949,5.021087
1 Jul 2024 00:12:50.000,-1074.419387,-4433.666933,5133.425077,-0.115949,5.777730,4.958198
1 Jul 2024 00:13:00.000,-1075.512907,-4375.618688,5182.690085,-0.102753,5.831800,4.894703
1 Jul 2024 00:13:10.000,-1076.474407,-4317.033336,5231.317135,-0.089545,5.885151,4.830608
1 Jul 2024 00:13:20.000,-1077.303775,-4257.918094,5279.300273,-0.076327,5.937776,4.765922
1 Jul 2024 00:13:30.000,-1078.000915,-4198.280245,5326.633625,-0.063100,5.989671,4.700652
1 Jul 2024 00:13:40.000,-1078.565749,-4138.127135,5373.311396,-0.049866,6.040828,4.634807
1 Jul 2024 00:13:50.000,-1078.998214,-4077.466172,5419.327876,-0.036626,6.091241,4.568395
1 Jul 2024 00:14:00.000,-1079.298263,-4016.304824,5464.677433,-0.023383,6.140903,4.501424
1 Jul 2024 00:14:10.000,-1079.465864,-3954.650621,5509.354517,-0.010137,6.189810,4.433902
1 Jul 2024 00:14:20.000,-1079.501005,-3892.511154,5553.353665,0.003109,6.237956,4.365838
1 Jul 2024 00:14:30.000,-1079.403685,-3829.894068,5596.669493,0.016354,6.285333,4.297240
1 Jul 2024 00:14:40.000,-1079.173924,-3766.807069,5639.296703,0.029597,6.331937,4.228116
1 Jul 2024 00:14:50.000,-1078.811755,-3703.257920,5681.230084,0.042836,6.377762,4.158475
1 Jul 2024 00:15:00.000,-1078.317228,-3639.254439,5722.464507,0.056068,6.422803,4.088326
1 Jul 2024 00:15:10.000,-1077.690411,-3574.804496,5762.994931,0.069294,6.467054,4.017676
1 Jul 2024 00:15:20.000,-1076.931385,-3509.916019,5802.816400,0.082510,6.510509,3.946536
1 Jul 2024 00:15:30.000,-1076.040248,-3444.596987,5841.924047,0.095715,6.553164,3.874914
1 Jul 2024 00:15:40.000,-1075.017117,-3378.855430,5880.313091,0.108909,6.595013,3.802817
1 Jul 2024 00:15:50.000,-1073.862121,-3312.699430,5917.978841,0.122088,6.636051,3.730256
1 Jul 2024 00:16:00.000,-1072.575408,-3246.137119,5954.916694,0.135252,6.676274,3.657239
1 Jul 2024 00:16:10.000,-1071.157139,-3179.176677,5991.122135,0.148399,6.715677,3.583775
1 Jul 2024 00:16:20.000,-1069.607495,-3111.826332,6026.590741,0.161527,6.754254,3.509874
1 Jul 2024 00:16:30.000,-1067.926670,-3044.094361,6061.318179,0.174635,6.792002,3.435543
1 Jul 2024 00:16:40.000,-1066.114875,-2975.989083,6095.300205,0.187721,6.828915,3.360793
1 Jul 2024 00:16:50.000,-1064.172337,-2907.518866,6128.532668,0.200783,6.864989,3.285632
1 Jul 2024 00:17:00.000,-1062.099299,-2838.692119,6161.011509,0.213820,6.900220,3.210070
1 Jul 2024 00:17:10.000,-1059.896018,-2769.517294,6192.732760,0.226831,6.934604,3.134116
1 Jul 2024 00:17:20.000,-1057.562770,-2700.002887,6223.692548,0.239814,6.968136,3.057779
1 Jul 2024 00:17:30.000,-1055.099845,-2630.157432,6253.887091,0.252766,7.000812,2.981068
1 Jul 2024 00:17:40.000,-1052.507549,-2559.989505,6283.312702,0.265688,7.032630,2.903994
1 Jul 2024 00:17:50.000,-1049.786203,-2489.507720,6311.965786,0.278576,7.063583,2.826565
1 Jul 2024 00:18:00.000,-1046.936145,-2418.720727,6339.842846,0.291430,7.093670,2.748790
1 Jul 2024 00:18:10.000,-1043.957729,-2347.637215,6366.940477,0.304247,7.122887,2.670681
1 Jul 2024 00:18:20.000,-1040.851323,-2276.265907,6393.255370,0.317027,7.151229,2.592245
1 Jul 2024 00:18:30.000,-1037.617311,-2204.615561,6418.784313,0.329768,7.178694,2.513492
1 Jul 2024 00:18:40.000,-1034.256093,-2132.694970,6443.524187,0.342468,7.205278,2.434433
1 Jul 2024 00:18:50.000,-1030.768084,-2060.512955,6467.471973,0.355126,7.230978,2.355076
1 Jul 2024 00:19:00.000,-1027.153716,-1988.078374,6490.624746,0.367740,7.255791,2.275432
1 Jul 2024 00:19:10.000,-1023.413433,-1915.400110,6512.979680,0.380309,7.279714,2.195510
1 Jul 2024 00:19:20.000,-1019.547698,-1842.487078,6534.534044,0.392830,7.302744,2.115319
1 Jul 2024 00:19:30.000,-1015.556987,-1769.348221,6555.285207,0.405304,7.324878,2.034871
1 Jul 2024 00:19:40.000,-1011.441792,-1695.992508,6575.230634,0.417727,7.346114,1.954174
1 Jul 2024 00:19:50.000,-1007.202619,-1622.428935,6594.367890,0.430099,7.366450,1.873238
1 Jul 2024 00:20:00.000,-1002.839990,-1548.666521,6612.694637,0.442418,7.385882,1.792074
1 Jul 2024 00:20:10.000,-998.354443,-1474.714311,6630.208636,0.454682,7.404409,1.710690
1 Jul 2024 00:20:20.000,-993.746529,-1400.581372,6646.907748,0.466891,7.422028,1.629098
1 Jul 2024 00:20:30.000,-989.016814,-1326.276791,6662.789933,0.479042,7.438737,1.547307
1 Jul 2024 00:20:40.000,-984.165880,-1251.809678,6677.853248,0.491135,7.454534,1.465326
1 Jul 2024 00:20:50.000,-979.194324,-1177.189161,6692.095853,0.503167,7.469417,1.383166
1 Jul 2024 00:21:00.000,-974.102755,-1102.424385,6705.516006,0.515137,7.483385,1.300837
1 Jul 2024 00:21:10.000,-968.891799,-1027.524516,6718.112066,0.527044,7.496436,1.218349
1 Jul 2024 00:21:20.000,-963.562096,-952.498733,6729.882491,0.538886,7.508568,1.135712
1 Jul 2024 00:21:30.000,-958.114299,-877.356231,6740.825839,0.550662,7.519779,1.052936
1 Jul 2024 00:21:40.000,-952.549077,-802.106220,6750.940772,0.562371,7.530069,0.970030
1 Jul 2024 00:21:50.000,-946.867113,-726.757921,6760.226048,0.574010,7.539437,0.887006
1 Jul 2024 00:22:00.000,-941.069104,-651.320568,6768.680530,0.585580,7.547880,0.803873
1 Jul 2024 00:22:10.000,-935.155759,-575.803406,6776.303178,0.597077,7.555398,0.720641
1 Jul 2024 00:22:20.000,-929.127805,-500.215690,6783.093056,0.608501,7.561991,0.637321
1 Jul 2024 00:22:30.000,-922.985979,-424.566682,6789.049329,0.619851,7.567656,0.553922
1 Jul 2024 00:22:40.000,-916.731034,-348.865652,6794.171261,0.631125,7.572395,0.470454
1 Jul 2024 00:22:50.000,-910.363737,-273.121878,6798.458220,0.642321,7.576205,0.386929
1 Jul 2024 00:23:00.000,-903.884868,-197.344641,6801.909675,0.653439,7.579087,0.303355
1 Jul 2024 00:23:10.000,-897.295219,-121.543227,6804.525195,0.664477,7.581041,0.219743
1 Jul 2024 00:23:20.000,-890.595598,-45.726927,6806.304452,0.675434,7.582065,0.136104
1 Jul 2024 00:23:30.000,-883.786825,30.094970,6807.247219,0.686307,7.582160,0.052447
1 Jul 2024 00:23:40.000,-876.869733,105.913171,6807.353370,0.697097,7.581326,-0.031217
1 Jul 2024 00:23:50.000,-869.845169,181.718384,6806.622883,0.707801,7.579562,-0.114879
1 Jul 2024 00:24:00.000,-862.713993,257.501318,6805.055834,0.718419,7.576870,-0.198528
1 Jul 2024 00:24:10.000,-855.477077,333.252686,6802.652406,0.728949,7.573249,-0.282153
1 Jul 2024 00:24:20.000,-848.135308,408.963202,6799.412878,0.739390,7.568700,-0.365746
1 Jul 2024 00:24:30.000,-840.689582,484.623588,6795.337633,0.749740,7.563223,-0.449295
1 Jul 2024 00:24:40.000,-833.140813,560.224567,6790.427158,0.759999,7.556819,-0.532790
1 Jul 2024 00:24:50.000,-825.489922,635.756875,6784.682037,0.770164,7.549488,-0.616222
1 Jul 2024 00:25:00.000,-817.737845,711.211250,6778.102959,0.780235,7.541232,-0.699580
1 Jul 2024 00:25:10.000,-809.885532,786.578442,6770.690713,0.790211,7.532052,-0.782854
1 Jul 2024 00:25:20.000,-801.933942,861.849212,6762.446190,0.800090,7.521948,-0.866034
1 Jul 2024 00:25:30.000,-793.884049,937.014330,6753.370380,0.809872,7.510922,-0.949110
1 Jul 2024 00:25:40.000,-785.736835,1012.064580,6743.464378,0.819554,7.498975,-1.032071
1 Jul 2024 00:25:50.000,-777.493299,1086.990758,6732.729377,0.829136,7.486108,-1.114908
1 Jul 2024 00:26:00.000,-769.154447,1161.783675,6721.166671,0.838617,7.472323,-1.197610
1 Jul 2024 00:26:10.000,-760.721301,1236.434160,6708.777656,0.847995,7.457621,-1.280168
1 Jul 2024 00:26:20.000,-752.194890,1310.933054,6695.563828,0.857270,7.442005,-1.362571
1 Jul 2024 00:26:30.000,-743.576257,1385.271219,6681.526784,0.866439,7.425476,-1.444809
1 Jul 2024 00:26:40.000,-734.866457,1459.439536,6666.668221,0.875503,7.408036,-1.526873
1 Jul 2024 00:26:50.000,-726.066555,1533.428904,6650.989934,0.884460,7.389687,-1.608752
1 Jul 2024 00:27:00.000,-717.177625,1607.230245,6634.493822,0.893308,7.370431,-1.690437
1 Jul 2024 00:27:10.000,-708.200755,1680.834502,6617.181880,0.902047,7.350270,-1.771917
1 Jul 2024 00:27:20.000,-699.137043,1754.232641,6599.056205,0.910677,7.329207,-1.853182
1 Jul 2024 00:27:30.000,-689.987596,1827.415653,6580.118991,0.919194,7.307245,-1.934223
1 Jul 2024 00:27:40.000,-680.753534,1900.374553,6560.372533,0.927599,7.284386,-2.015029
1 Jul 2024 00:27:50.000,-671.435985,1973.100385,6539.819224,0.935891,7.260632,-2.095591
1 Jul 2024 00:28:00.000,-662.036088,2045.584217,6518.461556,0.944069,7.235986,-2.175899
1 Jul 2024 00:28:10.000,-652.554993,2117.817149,6496.302118,0.952131,7.210452,-2.255943
1 Jul 2024 00:28:20.000,-642.993858,2189.790308,6473.343599,0.960076,7.184032,-2.335714
1 Jul 2024 00:28:30.000,-633.353854,2261.494853,6449.588783,0.967905,7.156730,-2.415201
1 Jul 2024 00:28:40.000,-623.636158,2332.921975,6425.040555,0.975615,7.128548,-2.494395
1 Jul 2024 00:28:50.000,-613.841959,2404.062897,6399.701894,0.983205,7.099490,-2.573286
1 Jul 2024 00:29:00.000,-603.972455,2474.908876,6373.575878,0.990676,7.069560,-2.651864
1 Jul 2024 00:29:10.000,-594.028852,2545.451205,6346.665679,0.998025,7.038761,-2.730121
1 Jul 2024 00:29:20.000,-584.012366,2615.681212,6318.974567,1.005252,7.007096,-2.808045
1 Jul 2024 00:29:30.000,-573.924222,2685.590262,6290.505908,1.012356,6.974570,-2.885629
1 Jul 2024 00:29:40.000,-563.765655,2755.169759,6261.263162,1.019337,6.941187,-2.962861
1 Jul 2024 00:29:50.000,-553.537906,2824.411147,6231.249885,1.026192,6.906949,-3.039733
1 Jul 2024 00:30:00.000,-543.242227,2893.305907,6200.469726,1.032923,6.871862,-3.116236
1 Jul 2024 00:30:10.000,-532.879877,2961.845564,6168.926430,1.039526,6.835929,-3.192359
1 Jul 2024 00:30:20.000,-522.452123,3030.021685,6136.623835,1.046003,6.799155,-3.268094
1 Jul 2024 00:30:30.000,-511.960243,3097.825879,6103.565873,1.052352,6.761545,-3.343431
1 Jul 2024 00:30:40.000,-501.405518,3165.249802,6069.756568,1.058572,6.723102,-3.418361
1 Jul 2024 00:30:50.000,-490.789242,3232.285152,6035.200036,1.064662,6.683831,-3.492875
1 Jul 2024 00:31:00.000,-480.112713,3298.923676,5999.900486,1.070622,6.643737,-3.566963
1 Jul 2024 00:31:10.000,-469.377238,3365.157167,5963.862218,1.076451,6.602825,-3.640617
1 Jul 2024 00:31:20.000,-458.584130,3430.977468,5927.089624,1.082148,6.561100,-3.713827
1 Jul 2024 00:31:30.000,-447.734713,3496.376469,5889.587184,1.087713,6.518566,-3.786585
1 Jul 2024 00:31:40.000,-436.830313,3561.346113,5851.359471,1.093145,6.475229,-3.858880
1 Jul 2024 00:31:50.000,-425.872266,3625.878393,5812.411146,1.098442,6.431094,-3.930706
1 Jul 2024 00:32:00.000,-414.861914,3689.965354,5772.746959,1.103606,6.386166,-4.002051
1 Jul 2024 00:32:10.000,-403.800605,3753.599096,5732.371748,1.108634,6.340451,-4.072909
1 Jul 2024 00:32:20.000,-392.689696,3816.771772,5691.290439,1.113526,6.293954,-4.143269
1 Jul 2024 00:32:30.000,-381.530546,3879.475591,5649.508048,1.118281,6.246681,-4.213124
1 Jul 2024 00:32:40.000,-370.324524,3941.702818,5607.029673,1.122900,6.198637,-4.282464
1 Jul 2024 00:32:50.000,-359.073002,4003.445776,5563.860502,1.127381,6.149828,-4.351282
1 Jul 2024 00:33:00.000,-347.777361,4064.696846,5520.005807,1.131724,6.100260,-4.419568
1 Jul 2024 00:33:10.000,-336.438983,4125.448467,5475.470945,1.135928,6.049939,-4.487314
1 Jul 2024 00:33:20.000,-325.059261,4185.693140,5430.261358,1.139993,5.998871,-4.554511
1 Jul 2024 00:33:30.000,-313.639589,4245.423427,5384.382571,1.143918,5.947063,-4.621152
1 Jul 2024 00:33:40.000,-302.181368,4304.631951,5337.840193,1.147703,5.894520,-4.687228
1 Jul 2024 00:33:50.000,-290.686003,4363.311399,5290.639913,1.151347,5.841249,-4.752731
1 Jul 2024 00:34:00.000,-279.154904,4421.454522,5242.787506,1.154849,5.787256,-4.817653
1 Jul 2024 00:34:10.000,-267.589487,4479.054134,5194.288824,1.158210,5.732548,-4.881985
1 Jul 2024 00:34:20.000,-255.991171,4536.103117,5145.149801,1.161429,5.677131,-4.945720
1 Jul 2024 00:34:30.000,-244.361379,4592.594419,5095.376451,1.164505,5.621013,-5.008849
1 Jul 2024 00:34:40.000,-232.701539,4648.521055,5044.974867,1.167439,5.564199,-5.071365
1 Jul 2024 00:34:50.000,-221.013083,4703.876110,4993.951219,1.170229,5.506698,-5.133260
1 Jul 2024 00:35:00.000,-209.297445,4758.652737,4942.311756,1.172875,5.448515,-5.194527
1 Jul 2024 00:35:10.000,-197.556065,4812.844159,4890.062804,1.175377,5.389658,-5.255157
1 Jul 2024 00:35:20.000,-185.790384,4866.443671,4837.210763,1.177735,5.330134,-5.315143
1 Jul 2024 00:35:30.000,-174.001848,4919.444640,4783.762109,1.179948,5.269950,-5.374478
1 Jul 2024 00:35:40.000,-162.191906,4971.840504,4729.723394,1.182016,5.209114,-5.433154
1 Jul 2024 00:35:50.000,-150.362008,5023.624777,4675.101243,1.183939,5.147633,-5.491164
1 Jul 2024 00:36:00.000,-138.513608,5074.791046,4619.902353,1.185717,5.085515,-5.548501
1 Jul 2024 00:36:10.000,-126.648164,5125.332973,4564.133493,1.187348,5.022766,-5.605157
1 Jul 2024 00:36:20.000,-114.767132,5175.244298,4507.801505,1.188834,4.959396,-5.661125
1 Jul 2024 00:36:30.000,-102.871974,5224.518835,4450.913301,1.190173,4.895410,-5.716399
1 Jul 2024 00:36:40.000,-90.964154,5273.150479,4393.475861,1.191366,4.830818,-5.770971
1 Jul 2024 00:36:50.000,-79.045134,5321.133200,4335.496235,1.192413,4.765627,-5.824835
1 Jul 2024 00:37:00.000,-67.116381,5368.461049,4276.981543,1.193313,4.699845,-5.877984
1 Jul 2024 00:37:10.000,-55.179363,5415.128158,4217.938968,1.194066,4.633480,-5.930410
1 Jul 2024 00:37:20.000,-43.235548,5461.128737,4158.375764,1.194672,4.566541,-5.982109
1 Jul 2024 00:37:30.000,-31.286407,5506.457080,4098.299245,1.195132,4.499034,-6.033072
1 Jul 2024 00:37:40.000,-19.333408,5551.107562,4037.716795,1.195444,4.430970,-6.083294
1 Jul 2024 00:37:50.000,-7.378024,5595.074642,3976.635858,1.195609,4.362355,-6.132768
1 Jul 2024 00:38:00.000,4.578274,5638.352861,3915.063942,1.195626,4.293199,-6.181489
1 Jul 2024 00:38:10.000,16.534013,5680.936846,3853.008618,1.195497,4.223510,-6.229449
1 Jul 2024 00:38:20.000,28.487722,5722.821309,3790.477515,1.195220,4.153296,-6.276643
1 Jul 2024 00:38:30.000,40.437929,5764.001047,3727.478324,1.194797,4.082566,-6.323066
1 Jul 2024 00:38:40.000,52.383162,5804.470944,3664.018795,1.194226,4.011329,-6.368710
1 Jul 2024 00:38:50.000,64.321949,5844.225970,3600.106737,1.193507,3.939594,-6.413571
1 Jul 2024 00:39:00.000,76.252820,5883.261186,3535.750014,1.192642,3.867369,-6.457642
1 Jul 2024 00:39:10.000,88.174305,5921.571738,3470.956547,1.191630,3.794663,-6.500918
1 Jul 2024 00:39:20.000,100.084934,5959.152863,3405.734314,1.190471,3.721485,-6.543394
1 Jul 2024 00:39:30.000,111.983241,5995.999888,3340.091344,1.189166,3.647844,-6.585065
1 Jul 2024 00:39:40.000,123.867758,6032.108230,3274.035723,1.187713,3.573749,-6.625924
1 Jul 2024 00:39:50.000,135.737021,6067.473395,3207.575586,1.186115,3.499210,-6.665967
1 Jul 2024 00:40:00.000,147.589566,6102.090984,3140.719122,1.184370,3.424236,-6.705189
